HCHO Reading,Location,Current Date,Next Date,Precipitation,Wind Direction,Latitude,Longitude,Elevation
-4.956128894219332e-06,NUWARA ELIYA,2019-08-27,2019-08-28,4.37,243.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-08-28,2019-08-29,2.61,246.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-08-29,2019-08-30,14.94,248.81,6.9497,80.7891,681.44
2.82110260500617e-05,NUWARA ELIYA,2019-08-30,2019-08-31,6.26,254.31,6.9497,80.7891,681.44
9.445839367563298e-05,NUWARA ELIYA,2019-08-31,2019-09-01,2.84,242.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-01,2019-09-02,8.28,228.31,6.9497,80.7891,681.44
8.64964669904217e-05,NUWARA ELIYA,2019-09-02,2019-09-03,2.78,236.5,6.9497,80.7891,681.44
3.3414233799745706e-05,NUWARA ELIYA,2019-09-03,2019-09-04,1.0,236.56,6.9497,80.7891,681.44
0.000116729877908,NUWARA ELIYA,2019-09-04,2019-09-05,1.73,236.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-05,2019-09-06,4.26,238.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-06,2019-09-07,2.17,244.0,6.9497,80.7891,681.44
4.987681369842603e-05,NUWARA ELIYA,2019-09-07,2019-09-08,0.55,254.94,6.9497,80.7891,681.44
0.0002593871115593,NUWARA ELIYA,2019-09-08,2019-09-09,0.08,266.62,6.9497,80.7891,681.44
8.982164139944275e-05,NUWARA ELIYA,2019-09-09,2019-09-10,2.19,267.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-10,2019-09-11,5.14,255.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-11,2019-09-12,16.24,241.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-12,2019-09-13,12.99,237.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-13,2019-09-14,4.54,244.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-14,2019-09-15,12.3,224.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-15,2019-09-16,4.50894674556213,229.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-16,2019-09-17,4.50894674556213,242.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-17,2019-09-18,6.77,239.62,6.9497,80.7891,681.44
3.6572593671735376e-05,NUWARA ELIYA,2019-09-18,2019-09-19,3.57,229.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-19,2019-09-20,8.45,228.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-20,2019-09-21,4.1,233.5,6.9497,80.7891,681.44
4.00684436684202e-05,NUWARA ELIYA,2019-09-21,2019-09-22,2.33,234.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-22,2019-09-23,14.88,227.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-23,2019-09-24,4.50894674556213,241.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-24,2019-09-25,16.91,224.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-25,2019-09-26,4.50894674556213,200.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-26,2019-09-27,3.89,185.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-27,2019-09-28,6.84,48.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-28,2019-09-29,8.7,82.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-29,2019-09-30,11.34,128.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-09-30,2019-10-01,1.14,153.69,6.9497,80.7891,681.44
0.0001037214939681,NUWARA ELIYA,2019-10-01,2019-10-02,1.13,161.44,6.9497,80.7891,681.44
-3.025854347757612e-05,NUWARA ELIYA,2019-10-02,2019-10-03,0.39,106.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-03,2019-10-04,8.19,147.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-04,2019-10-05,9.59,228.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-05,2019-10-06,15.14,211.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-06,2019-10-07,15.81,214.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-07,2019-10-08,13.96,255.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-08,2019-10-09,10.57,254.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-09,2019-10-10,4.88,229.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-10,2019-10-11,9.4,212.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-11,2019-10-12,16.87,180.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-12,2019-10-13,7.85,168.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-13,2019-10-14,17.85,255.44,6.9497,80.7891,681.44
2.680059781088767e-05,NUWARA ELIYA,2019-10-14,2019-10-15,7.66,81.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-15,2019-10-16,14.23,129.56,6.9497,80.7891,681.44
8.089742914307863e-05,NUWARA ELIYA,2019-10-16,2019-10-17,17.19,178.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-17,2019-10-18,10.34,177.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-18,2019-10-19,9.01,62.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-19,2019-10-20,15.92,70.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-20,2019-10-21,4.50894674556213,98.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-21,2019-10-22,4.50894674556213,243.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-22,2019-10-23,4.22,265.06,6.9497,80.7891,681.44
0.0002144734025932,NUWARA ELIYA,2019-10-23,2019-10-24,5.35,255.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-24,2019-10-25,4.50894674556213,270.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-25,2019-10-26,2.84,257.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-26,2019-10-27,8.21,282.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-27,2019-10-28,4.50894674556213,152.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-28,2019-10-29,19.41,53.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-29,2019-10-30,4.50894674556213,135.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-30,2019-10-31,10.21,180.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-10-31,2019-11-01,0.44,252.25,6.9497,80.7891,681.44
0.0001060299718198,NUWARA ELIYA,2019-11-01,2019-11-02,1.06,168.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-02,2019-11-03,9.48,82.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-03,2019-11-04,11.4,99.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-04,2019-11-05,12.79,268.69,6.9497,80.7891,681.44
-1.447438194190909e-06,NUWARA ELIYA,2019-11-05,2019-11-06,3.73,285.5,6.9497,80.7891,681.44
0.0001197492585854,NUWARA ELIYA,2019-11-06,2019-11-07,0.34,270.0,6.9497,80.7891,681.44
0.0002019448987158,NUWARA ELIYA,2019-11-07,2019-11-08,0.66,252.56,6.9497,80.7891,681.44
0.0001875744093177,NUWARA ELIYA,2019-11-08,2019-11-09,3.52,233.31,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-09,2019-11-10,10.45,220.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-10,2019-11-11,7.58,207.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-11,2019-11-12,8.26,191.0,6.9497,80.7891,681.44
0.0001796965460638,NUWARA ELIYA,2019-11-12,2019-11-13,2.8,55.0,6.9497,80.7891,681.44
4.990433807850961e-05,NUWARA ELIYA,2019-11-13,2019-11-14,2.47,75.75,6.9497,80.7891,681.44
1.0639170243363802e-05,NUWARA ELIYA,2019-11-14,2019-11-15,1.19,94.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-15,2019-11-16,13.89,78.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-16,2019-11-17,12.8,105.12,6.9497,80.7891,681.44
-1.8410832318863548e-05,NUWARA ELIYA,2019-11-17,2019-11-18,6.9,64.5,6.9497,80.7891,681.44
0.0001715080615397,NUWARA ELIYA,2019-11-18,2019-11-19,7.35,82.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-19,2019-11-20,11.35,82.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-20,2019-11-21,5.28,69.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-21,2019-11-22,2.05,65.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-22,2019-11-23,14.47,64.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-23,2019-11-24,12.51,65.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-24,2019-11-25,14.81,65.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-25,2019-11-26,12.95,73.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-26,2019-11-27,15.52,59.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-27,2019-11-28,7.71,70.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-28,2019-11-29,16.93,64.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-29,2019-11-30,4.50894674556213,91.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-11-30,2019-12-01,4.50894674556213,164.31,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-01,2019-12-02,4.50894674556213,168.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-02,2019-12-03,13.02,78.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-03,2019-12-04,12.3,58.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-04,2019-12-05,4.50894674556213,72.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-05,2019-12-06,4.50894674556213,65.56,6.9497,80.7891,681.44
6.060121733358272e-05,NUWARA ELIYA,2019-12-06,2019-12-07,6.32,67.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-07,2019-12-08,0.13,57.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-08,2019-12-09,0.59,34.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-09,2019-12-10,4.86,50.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-10,2019-12-11,16.13,75.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-11,2019-12-12,6.83,40.31,6.9497,80.7891,681.44
5.144756876329371e-05,NUWARA ELIYA,2019-12-12,2019-12-13,0.95,46.88,6.9497,80.7891,681.44
-2.2457160532429955e-05,NUWARA ELIYA,2019-12-13,2019-12-14,0.8,82.56,6.9497,80.7891,681.44
1.5113010024269242e-05,NUWARA ELIYA,2019-12-14,2019-12-15,2.09,69.0,6.9497,80.7891,681.44
-3.045346083610229e-07,NUWARA ELIYA,2019-12-15,2019-12-16,0.62,61.62,6.9497,80.7891,681.44
0.0002059300168184,NUWARA ELIYA,2019-12-16,2019-12-17,1.22,57.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-17,2019-12-18,11.16,60.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-18,2019-12-19,15.55,63.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-19,2019-12-20,4.50894674556213,65.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-20,2019-12-21,4.50894674556213,71.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-21,2019-12-22,12.99,64.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-22,2019-12-23,3.21,57.62,6.9497,80.7891,681.44
2.4497794584021904e-05,NUWARA ELIYA,2019-12-23,2019-12-24,8.73,43.5,6.9497,80.7891,681.44
5.2385187031481246e-06,NUWARA ELIYA,2019-12-24,2019-12-25,1.72,98.75,6.9497,80.7891,681.44
-4.433234016269177e-05,NUWARA ELIYA,2019-12-25,2019-12-26,5.53,65.81,6.9497,80.7891,681.44
8.490988554769745e-05,NUWARA ELIYA,2019-12-26,2019-12-27,2.02,52.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2019-12-27,2019-12-28,0.69,51.0,6.9497,80.7891,681.44
5.037097735972281e-05,NUWARA ELIYA,2019-12-28,2019-12-29,0.07,44.0,6.9497,80.7891,681.44
0.0001936077267456,NUWARA ELIYA,2019-12-29,2019-12-30,0.01,50.62,6.9497,80.7891,681.44
2.837138933940408e-05,NUWARA ELIYA,2019-12-30,2019-12-31,0.0,67.44,6.9497,80.7891,681.44
1.8020774742708853e-05,NUWARA ELIYA,2019-12-31,2020-01-01,0.67,60.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-01-01,2020-01-02,1.26,85.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-01-02,2020-01-03,8.45,80.06,6.9497,80.7891,681.44
7.971946523881809e-05,NUWARA ELIYA,2020-01-03,2020-01-04,2.35,85.69,6.9497,80.7891,681.44
0.0002221059548901,NUWARA ELIYA,2020-01-04,2020-01-05,5.19,65.5,6.9497,80.7891,681.44
0.0001159583617149,NUWARA ELIYA,2020-01-05,2020-01-06,1.01,70.56,6.9497,80.7891,681.44
6.421119687120402e-05,NUWARA ELIYA,2020-01-06,2020-01-07,2.34,56.62,6.9497,80.7891,681.44
-4.044642075964703e-05,NUWARA ELIYA,2020-01-07,2020-01-08,3.68,51.81,6.9497,80.7891,681.44
0.0001254094677278,NUWARA ELIYA,2020-01-08,2020-01-09,0.91,39.69,6.9497,80.7891,681.44
9.527971988931567e-05,NUWARA ELIYA,2020-01-09,2020-01-10,0.0,39.94,6.9497,80.7891,681.44
5.424391430146463e-05,NUWARA ELIYA,2020-01-10,2020-01-11,0.0,51.94,6.9497,80.7891,681.44
4.828142649293358e-05,NUWARA ELIYA,2020-01-11,2020-01-12,1.17,33.88,6.9497,80.7891,681.44
3.1963263609213755e-06,NUWARA ELIYA,2020-01-12,2020-01-13,0.82,35.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-01-13,2020-01-14,0.14,24.94,6.9497,80.7891,681.44
0.0001008577189011,NUWARA ELIYA,2020-01-14,2020-01-15,0.0,30.94,6.9497,80.7891,681.44
0.0003271834459342,NUWARA ELIYA,2020-01-15,2020-01-16,0.0,40.0,6.9497,80.7891,681.44
-0.0001652622657575,NUWARA ELIYA,2020-01-16,2020-01-17,1.04,63.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-01-17,2020-01-18,3.8,89.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-01-18,2020-01-19,1.48,69.75,6.9497,80.7891,681.44
-3.831209441245208e-05,NUWARA ELIYA,2020-01-19,2020-01-20,5.58,58.25,6.9497,80.7891,681.44
0.0002333852549772,NUWARA ELIYA,2020-01-20,2020-01-21,3.27,46.81,6.9497,80.7891,681.44
5.044574209023267e-06,NUWARA ELIYA,2020-01-21,2020-01-22,3.91,42.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-01-22,2020-01-23,11.19,54.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-01-23,2020-01-24,3.14,51.06,6.9497,80.7891,681.44
-4.9902373575605445e-05,NUWARA ELIYA,2020-01-24,2020-01-25,0.39,48.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-01-25,2020-01-26,0.01,40.31,6.9497,80.7891,681.44
0.0002514555784161,NUWARA ELIYA,2020-01-26,2020-01-27,0.03,42.25,6.9497,80.7891,681.44
1.5972322239645614e-05,NUWARA ELIYA,2020-01-27,2020-01-28,0.1,74.31,6.9497,80.7891,681.44
2.4162307975538745e-05,NUWARA ELIYA,2020-01-28,2020-01-29,0.03,92.75,6.9497,80.7891,681.44
8.765511960787914e-05,NUWARA ELIYA,2020-01-29,2020-01-30,0.01,71.69,6.9497,80.7891,681.44
0.0001547180170078,NUWARA ELIYA,2020-01-30,2020-01-31,0.01,68.12,6.9497,80.7891,681.44
0.0001338702093236,NUWARA ELIYA,2020-01-31,2020-02-01,0.01,67.19,6.9497,80.7891,681.44
-2.0094704597125424e-05,NUWARA ELIYA,2020-02-01,2020-02-02,0.0,63.38,6.9497,80.7891,681.44
2.5702771381475028e-05,NUWARA ELIYA,2020-02-02,2020-02-03,0.0,59.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-02-03,2020-02-04,0.01,46.0,6.9497,80.7891,681.44
7.986340575507248e-05,NUWARA ELIYA,2020-02-04,2020-02-05,0.05,53.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-02-05,2020-02-06,0.84,55.0,6.9497,80.7891,681.44
0.0001382175604029,NUWARA ELIYA,2020-02-06,2020-02-07,0.17,82.88,6.9497,80.7891,681.44
0.0001317641534045,NUWARA ELIYA,2020-02-07,2020-02-08,0.0,47.69,6.9497,80.7891,681.44
6.650182181808007e-05,NUWARA ELIYA,2020-02-08,2020-02-09,0.0,158.44,6.9497,80.7891,681.44
0.000197386685697,NUWARA ELIYA,2020-02-09,2020-02-10,0.0,53.31,6.9497,80.7891,681.44
7.765335944064576e-05,NUWARA ELIYA,2020-02-10,2020-02-11,0.0,53.62,6.9497,80.7891,681.44
0.0001410900828807,NUWARA ELIYA,2020-02-11,2020-02-12,1.4,53.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-02-12,2020-02-13,5.53,46.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-02-13,2020-02-14,2.2,40.31,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-02-14,2020-02-15,1.2,53.94,6.9497,80.7891,681.44
6.299200630407998e-05,NUWARA ELIYA,2020-02-15,2020-02-16,0.35,78.94,6.9497,80.7891,681.44
0.0001506198266539,NUWARA ELIYA,2020-02-16,2020-02-17,0.08,62.5,6.9497,80.7891,681.44
0.0002877540176629,NUWARA ELIYA,2020-02-17,2020-02-18,0.01,49.38,6.9497,80.7891,681.44
0.0002179950063233,NUWARA ELIYA,2020-02-18,2020-02-19,0.0,56.81,6.9497,80.7891,681.44
0.0001680922979635,NUWARA ELIYA,2020-02-19,2020-02-20,0.0,56.38,6.9497,80.7891,681.44
0.0001587409695234,NUWARA ELIYA,2020-02-20,2020-02-21,3.14,53.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-02-21,2020-02-22,6.92,58.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-02-22,2020-02-23,3.29,57.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-02-23,2020-02-24,1.39,52.88,6.9497,80.7891,681.44
2.790848919363411e-05,NUWARA ELIYA,2020-02-24,2020-02-25,0.22,61.12,6.9497,80.7891,681.44
8.692230779587012e-05,NUWARA ELIYA,2020-02-25,2020-02-26,0.04,61.19,6.9497,80.7891,681.44
9.321953062533168e-05,NUWARA ELIYA,2020-02-26,2020-02-27,0.01,61.69,6.9497,80.7891,681.44
0.0001182545319643,NUWARA ELIYA,2020-02-27,2020-02-28,0.0,50.94,6.9497,80.7891,681.44
0.0001038297582307,NUWARA ELIYA,2020-02-28,2020-02-29,0.0,54.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-02-29,2020-03-01,0.0,57.69,6.9497,80.7891,681.44
0.0001610556064582,NUWARA ELIYA,2020-03-01,2020-03-02,0.0,54.56,6.9497,80.7891,681.44
0.0002926211328115,NUWARA ELIYA,2020-03-02,2020-03-03,0.01,174.12,6.9497,80.7891,681.44
0.0001563871088153,NUWARA ELIYA,2020-03-03,2020-03-04,0.03,182.56,6.9497,80.7891,681.44
0.0001276065604158,NUWARA ELIYA,2020-03-04,2020-03-05,0.02,180.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-03-05,2020-03-06,1.14,201.81,6.9497,80.7891,681.44
0.0001534530454696,NUWARA ELIYA,2020-03-06,2020-03-07,6.66,171.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-03-07,2020-03-08,3.49,158.88,6.9497,80.7891,681.44
0.0002358330415345,NUWARA ELIYA,2020-03-08,2020-03-09,0.89,107.81,6.9497,80.7891,681.44
0.0001269736421399,NUWARA ELIYA,2020-03-09,2020-03-10,0.42,57.31,6.9497,80.7891,681.44
0.0001196201216453,NUWARA ELIYA,2020-03-10,2020-03-11,1.58,64.81,6.9497,80.7891,681.44
0.0001164685805966,NUWARA ELIYA,2020-03-11,2020-03-12,0.05,76.38,6.9497,80.7891,681.44
5.913030676123423e-05,NUWARA ELIYA,2020-03-12,2020-03-13,0.02,74.5,6.9497,80.7891,681.44
8.650040171724271e-05,NUWARA ELIYA,2020-03-13,2020-03-14,0.0,62.69,6.9497,80.7891,681.44
0.0002230960695464,NUWARA ELIYA,2020-03-14,2020-03-15,0.05,123.06,6.9497,80.7891,681.44
0.0001479475968795,NUWARA ELIYA,2020-03-15,2020-03-16,0.06,65.0,6.9497,80.7891,681.44
5.1034690841333934e-05,NUWARA ELIYA,2020-03-16,2020-03-17,1.83,49.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-03-17,2020-03-18,5.28,81.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-03-18,2020-03-19,1.56,74.75,6.9497,80.7891,681.44
0.0001213266413022,NUWARA ELIYA,2020-03-19,2020-03-20,0.49,70.25,6.9497,80.7891,681.44
0.0002310020010223,NUWARA ELIYA,2020-03-20,2020-03-21,0.52,67.69,6.9497,80.7891,681.44
4.420323884869883e-05,NUWARA ELIYA,2020-03-21,2020-03-22,0.44,97.06,6.9497,80.7891,681.44
9.31143988963756e-05,NUWARA ELIYA,2020-03-22,2020-03-23,0.05,70.06,6.9497,80.7891,681.44
0.0002300587603312,NUWARA ELIYA,2020-03-23,2020-03-24,0.68,72.69,6.9497,80.7891,681.44
0.0001561715420216,NUWARA ELIYA,2020-03-24,2020-03-25,1.01,65.0,6.9497,80.7891,681.44
0.0001745791108127,NUWARA ELIYA,2020-03-25,2020-03-26,0.34,74.56,6.9497,80.7891,681.44
-9.75290000242051e-05,NUWARA ELIYA,2020-03-26,2020-03-27,0.14,68.31,6.9497,80.7891,681.44
0.0001705165047249,NUWARA ELIYA,2020-03-27,2020-03-28,0.01,69.38,6.9497,80.7891,681.44
0.0001382194611718,NUWARA ELIYA,2020-03-28,2020-03-29,0.02,67.19,6.9497,80.7891,681.44
9.987368024674012e-05,NUWARA ELIYA,2020-03-29,2020-03-30,1.27,224.44,6.9497,80.7891,681.44
7.624938460239996e-05,NUWARA ELIYA,2020-03-30,2020-03-31,3.88,103.0,6.9497,80.7891,681.44
5.386648690279978e-05,NUWARA ELIYA,2020-03-31,2020-04-01,1.64,127.25,6.9497,80.7891,681.44
0.00011222307379,NUWARA ELIYA,2020-04-01,2020-04-02,0.28,66.69,6.9497,80.7891,681.44
0.0001592264927832,NUWARA ELIYA,2020-04-02,2020-04-03,0.05,76.81,6.9497,80.7891,681.44
0.0002123869982902,NUWARA ELIYA,2020-04-03,2020-04-04,1.01,87.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-04-04,2020-04-05,4.9,129.75,6.9497,80.7891,681.44
0.0001614190987342,NUWARA ELIYA,2020-04-05,2020-04-06,1.88,151.38,6.9497,80.7891,681.44
4.893659103010806e-05,NUWARA ELIYA,2020-04-06,2020-04-07,0.23,101.0,6.9497,80.7891,681.44
0.0001316483709631,NUWARA ELIYA,2020-04-07,2020-04-08,0.47,229.38,6.9497,80.7891,681.44
3.009876749553373e-05,NUWARA ELIYA,2020-04-08,2020-04-09,2.15,233.25,6.9497,80.7891,681.44
0.0001537679907493,NUWARA ELIYA,2020-04-09,2020-04-10,1.69,144.81,6.9497,80.7891,681.44
0.0001141103645879,NUWARA ELIYA,2020-04-10,2020-04-11,9.23,99.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-04-11,2020-04-12,4.82,77.12,6.9497,80.7891,681.44
2.801437530766237e-05,NUWARA ELIYA,2020-04-12,2020-04-13,6.49,56.31,6.9497,80.7891,681.44
-2.6518549703808303e-05,NUWARA ELIYA,2020-04-13,2020-04-14,4.58,95.44,6.9497,80.7891,681.44
-1.3996586952596355e-05,NUWARA ELIYA,2020-04-14,2020-04-15,13.9,80.31,6.9497,80.7891,681.44
4.445108781175533e-05,NUWARA ELIYA,2020-04-15,2020-04-16,4.6,107.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-04-16,2020-04-17,2.74,137.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-04-17,2020-04-18,7.67,127.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-04-18,2020-04-19,2.85,136.44,6.9497,80.7891,681.44
8.102869212988206e-05,NUWARA ELIYA,2020-04-19,2020-04-20,5.16,72.06,6.9497,80.7891,681.44
1.4180026992194256e-05,NUWARA ELIYA,2020-04-20,2020-04-21,1.26,82.56,6.9497,80.7891,681.44
1.9146328337616464e-05,NUWARA ELIYA,2020-04-21,2020-04-22,1.04,80.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2020-04-22,2020-04-23,5.43,121.69,6.9497,80.7891,681.44
